Genome_name	Module_id	Module_name
ph4.txt	M00011	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	K00164,K00658,K00382,K00174,K00175,K01902,K01903,K00239,K00240,K00241,K01676,K01679,K01677,K01678,K00024,K00116
ph45.txt	M00011	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	
ph5.txt	M00011	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	K00164,K00658,K00382,K00174,K00175,K01902,K01903,K18118,K00239,K00240,K00241,K00244,K00245,K00246,K01676,K01679,K01677,K01678,K00024,K00116
ph55.txt	M00011	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	K00164,K00658,K00382,K00174,K00175,K01902,K01903,K18118,K00239,K00240,K00241,K00244,K00245,K00246,K01676,K01679,K01677,K01678,K00024,K00116
ph6.txt	M00011	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	K00164,K00658,K00382,K00174,K00175,K01902,K01903,K18118,K00239,K00240,K00241,K00244,K00245,K00246,K01676,K01679,K01677,K01678,K00024,K00116
ph65.txt	M00011	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	K00164,K00658,K00382,K00174,K00175,K01902,K01903,K18118,K00239,K00240,K00241,K00244,K00245,K00246,K01676,K01679,K01677,K01678,K00024,K00116
ph7.txt	M00011	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	K00164,K00658,K00382,K00174,K00175,K01902,K01903,K18118,K00239,K00240,K00241,K00244,K00245,K00246,K01676,K01679,K01677,K01678,K00024,K00116
ph4.txt	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	K00928,K12524,K12526,K00133,K01714,K00215,K00674,K00821,K14267,K01439,K01778,K01586,K12526
ph45.txt	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	K01586
ph5.txt	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	K00928,K12524,K12526,K00133,K01714,K00215,K00674,K00821,K14267,K01439,K01778,K01586,K12526
ph55.txt	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	K00928,K12524,K12526,K00133,K01714,K00215,K00674,K00821,K14267,K01439,K01778,K01586,K12526
ph6.txt	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	K00928,K12524,K12526,K00133,K01714,K00215,K00674,K00821,K14267,K01439,K01778,K01586,K12526
ph65.txt	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	K00928,K12524,K12526,K00133,K01714,K00215,K00674,K00821,K14267,K01439,K01778,K01586,K12526
ph7.txt	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	K00928,K12524,K12526,K00133,K01714,K00215,K00674,K00821,K14267,K01439,K01778,K01586,K12526
ph4.txt	M00017	Methionine biosynthesis, apartate => homoserine => methionine	K00928,K12524,K12526,K00133,K00003,K12524,K00651,K01739,K01760,K00548,K00549
ph45.txt	M00017	Methionine biosynthesis, apartate => homoserine => methionine	K00003
ph5.txt	M00017	Methionine biosynthesis, apartate => homoserine => methionine	K00928,K12524,K12526,K00133,K00003,K12524,K00651,K01739,K01760,K00548,K00549
ph55.txt	M00017	Methionine biosynthesis, apartate => homoserine => methionine	K00928,K12524,K12526,K00133,K00003,K12524,K00651,K01739,K01760,K00548,K00549
ph6.txt	M00017	Methionine biosynthesis, apartate => homoserine => methionine	K00928,K12524,K12526,K00133,K00003,K12524,K00651,K01739,K01760,K00548,K00549
ph65.txt	M00017	Methionine biosynthesis, apartate => homoserine => methionine	K00928,K12524,K12526,K00133,K00003,K12524,K00651,K01739,K01760,K00548,K00549
ph7.txt	M00017	Methionine biosynthesis, apartate => homoserine => methionine	K00928,K12524,K12526,K00133,K00003,K12524,K00651,K01739,K01760,K00548,K00549
ph4.txt	M00014	Glucuronate pathway (uronate pathway)	K00012,K00699,K01195,K13247,K03331,K00008,K00854
ph45.txt	M00014	Glucuronate pathway (uronate pathway)	
ph5.txt	M00014	Glucuronate pathway (uronate pathway)	K00012,K00699,K01195,K13247,K03331,K00008,K00854
ph55.txt	M00014	Glucuronate pathway (uronate pathway)	K00012,K00699,K01195,K13247,K03331,K00008,K00854
ph6.txt	M00014	Glucuronate pathway (uronate pathway)	K00012,K00699,K01195,K13247,K03331,K00008,K00854
ph65.txt	M00014	Glucuronate pathway (uronate pathway)	K00012,K13247,K03331,K00008,K00854
ph7.txt	M00014	Glucuronate pathway (uronate pathway)	K00012,K13247,K03331,K00854
ph4.txt	M00015	Proline biosynthesis, glutamate => proline	K00931,K00147,K00286
ph45.txt	M00015	Proline biosynthesis, glutamate => proline	
ph5.txt	M00015	Proline biosynthesis, glutamate => proline	K00931,K00147,K00286
ph55.txt	M00015	Proline biosynthesis, glutamate => proline	K00931,K00147,K00286
ph6.txt	M00015	Proline biosynthesis, glutamate => proline	K00931,K00147,K00286
ph65.txt	M00015	Proline biosynthesis, glutamate => proline	K00931,K00147,K00286
ph7.txt	M00015	Proline biosynthesis, glutamate => proline	K00931,K00147,K00286
ph4.txt	M00153	Cytochrome bd ubiquinol oxidase	K00425,K00426,K00424
ph45.txt	M00153	Cytochrome bd ubiquinol oxidase	
ph5.txt	M00153	Cytochrome bd ubiquinol oxidase	K00425,K00426,K00424
ph55.txt	M00153	Cytochrome bd ubiquinol oxidase	K00425,K00426,K00424
ph6.txt	M00153	Cytochrome bd ubiquinol oxidase	K00425,K00426,K00424
ph65.txt	M00153	Cytochrome bd ubiquinol oxidase	K00425,K00426,K00424
ph7.txt	M00153	Cytochrome bd ubiquinol oxidase	K00425,K00426,K00424
ph4.txt	M00152	Cytochrome bc1 complex	K00412,K00413,K00410,K00411
ph45.txt	M00152	Cytochrome bc1 complex	
ph5.txt	M00152	Cytochrome bc1 complex	K00412,K00413,K00410,K00411,K00416
ph55.txt	M00152	Cytochrome bc1 complex	K00412,K00413,K00410,K00411
ph6.txt	M00152	Cytochrome bc1 complex	K00412,K00413,K00410,K00411
ph65.txt	M00152	Cytochrome bc1 complex	K00412,K00413,K00410,K00411
ph7.txt	M00152	Cytochrome bc1 complex	K00412,K00413,K00410,K00411
ph4.txt	M00018	Threonine biosynthesis, aspartate => homoserine => threonine	K00928,K12524,K12526,K00133,K00003,K12524,K00872,K02204,K02203,K01733
ph45.txt	M00018	Threonine biosynthesis, aspartate => homoserine => threonine	K00003
ph5.txt	M00018	Threonine biosynthesis, aspartate => homoserine => threonine	K00928,K12524,K12526,K00133,K00003,K12524,K00872,K02204,K02203,K01733
ph55.txt	M00018	Threonine biosynthesis, aspartate => homoserine => threonine	K00928,K12524,K12526,K00133,K00003,K12524,K00872,K02204,K02203,K01733
ph6.txt	M00018	Threonine biosynthesis, aspartate => homoserine => threonine	K00928,K12524,K12526,K00133,K00003,K12524,K00872,K02204,K02203,K01733
ph65.txt	M00018	Threonine biosynthesis, aspartate => homoserine => threonine	K00928,K12524,K12526,K00133,K00003,K12524,K00872,K02204,K02203,K01733
ph7.txt	M00018	Threonine biosynthesis, aspartate => homoserine => threonine	K00928,K12524,K12526,K00133,K00003,K12524,K00872,K02204,K02203,K01733
ph4.txt	M00019	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine	K01652,K01653,K11258,K00053,K01687,K00826
ph45.txt	M00019	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine	
ph5.txt	M00019	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine	K01652,K01653,K11258,K00053,K01687,K00826
ph55.txt	M00019	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine	K01652,K01653,K11258,K00053,K01687,K00826
ph6.txt	M00019	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine	K01652,K01653,K11258,K00053,K01687,K00826
ph65.txt	M00019	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine	K01652,K01653,K11258,K00053,K01687,K00826
ph7.txt	M00019	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine	K01652,K01653,K11258,K00053,K01687,K00826
ph4.txt	M00157	F-type ATPase, prokaryotes and chloroplasts	K02111,K02112,K02113,K02114,K02115,K02108,K02109,K02110
ph45.txt	M00157	F-type ATPase, prokaryotes and chloroplasts	
ph5.txt	M00157	F-type ATPase, prokaryotes and chloroplasts	K02111,K02112,K02113,K02114,K02115,K02108,K02109,K02110
ph55.txt	M00157	F-type ATPase, prokaryotes and chloroplasts	K02111,K02112,K02113,K02114,K02115,K02108,K02109,K02110
ph6.txt	M00157	F-type ATPase, prokaryotes and chloroplasts	K02111,K02112,K02113,K02114,K02115,K02108,K02109,K02110
ph65.txt	M00157	F-type ATPase, prokaryotes and chloroplasts	K02111,K02112,K02113,K02114,K02115,K02108,K02109,K02110
ph7.txt	M00157	F-type ATPase, prokaryotes and chloroplasts	K02111,K02112,K02113,K02114,K02115,K02108,K02109,K02110
ph4.txt	M00156	Cytochrome c oxidase, cbb3-type	K00407,K00406
ph45.txt	M00156	Cytochrome c oxidase, cbb3-type	
ph5.txt	M00156	Cytochrome c oxidase, cbb3-type	K00404,K00405,K15862,K00407,K00406
ph55.txt	M00156	Cytochrome c oxidase, cbb3-type	K00404,K00405,K15862,K00407,K00406
ph6.txt	M00156	Cytochrome c oxidase, cbb3-type	K00404,K00405,K15862,K00407,K00406
ph65.txt	M00156	Cytochrome c oxidase, cbb3-type	K00404,K00405,K15862,K00407,K00406
ph7.txt	M00156	Cytochrome c oxidase, cbb3-type	K00404,K00405,K15862,K00407,K00406
ph4.txt	M00155	Cytochrome c oxidase, prokaryotes	K02275,K02274,K02276,K15408
ph45.txt	M00155	Cytochrome c oxidase, prokaryotes	
ph5.txt	M00155	Cytochrome c oxidase, prokaryotes	K02275,K02274,K02276,K15408
ph55.txt	M00155	Cytochrome c oxidase, prokaryotes	K02275,K02274,K02276,K15408
ph6.txt	M00155	Cytochrome c oxidase, prokaryotes	K02275,K02274,K02276,K15408
ph65.txt	M00155	Cytochrome c oxidase, prokaryotes	K02275,K02274,K02276,K15408
ph7.txt	M00155	Cytochrome c oxidase, prokaryotes	K02275,K02274,K02276,K15408
ph4.txt	M00154	Cytochrome c oxidase	K02257,K02258,K02259
ph45.txt	M00154	Cytochrome c oxidase	K02257
ph5.txt	M00154	Cytochrome c oxidase	K02257,K02262,K02261,K02265,K02266,K02258,K02259,K02260
ph55.txt	M00154	Cytochrome c oxidase	K02257,K02262,K02261,K02269,K02258,K02259
ph6.txt	M00154	Cytochrome c oxidase	K02257,K02262,K02261,K02258,K02259
ph65.txt	M00154	Cytochrome c oxidase	K02257,K02262,K02263,K02258,K02259
ph7.txt	M00154	Cytochrome c oxidase	K02257,K02258,K02259
ph4.txt	M00607	Glycerol transport system	K17321,K17322,K17323,K17324,K17325
ph45.txt	M00607	Glycerol transport system	
ph5.txt	M00607	Glycerol transport system	K17321,K17322,K17323,K17324,K17325
ph55.txt	M00607	Glycerol transport system	K17321,K17322,K17323,K17324,K17325
ph6.txt	M00607	Glycerol transport system	K17321,K17322,K17323,K17324,K17325
ph65.txt	M00607	Glycerol transport system	K17321,K17322,K17323,K17324,K17325
ph7.txt	M00607	Glycerol transport system	K17321,K17322,K17323,K17324,K17325
ph4.txt	M00606	N,N'-Diacetylchitobiose transport system	K17329,K17330,K17331,K10112
ph45.txt	M00606	N,N'-Diacetylchitobiose transport system	
ph5.txt	M00606	N,N'-Diacetylchitobiose transport system	K17329,K17330,K17331,K10112
ph55.txt	M00606	N,N'-Diacetylchitobiose transport system	K17329,K17330,K17331,K10112
ph6.txt	M00606	N,N'-Diacetylchitobiose transport system	K17329,K17330,K17331,K10112
ph65.txt	M00606	N,N'-Diacetylchitobiose transport system	K17329,K17330,K17331,K10112
ph7.txt	M00606	N,N'-Diacetylchitobiose transport system	K17329,K17330,K17331,K10112
ph4.txt	M00605	Glucose/mannose transport system	K17315,K17316,K17317,K10112
ph45.txt	M00605	Glucose/mannose transport system	
ph5.txt	M00605	Glucose/mannose transport system	K17315,K17316,K17317,K10112
ph55.txt	M00605	Glucose/mannose transport system	K17315,K17316,K17317,K10112
ph6.txt	M00605	Glucose/mannose transport system	K17315,K17316,K17317,K10112
ph65.txt	M00605	Glucose/mannose transport system	K17315,K17316,K17317,K10112
ph7.txt	M00605	Glucose/mannose transport system	K17315,K17316,K17317,K10112
ph4.txt	M00604	Trehalose transport system	
ph45.txt	M00604	Trehalose transport system	
ph5.txt	M00604	Trehalose transport system	K17311,K17313
ph55.txt	M00604	Trehalose transport system	K17311,K17313
ph6.txt	M00604	Trehalose transport system	K17311,K17312,K17313
ph65.txt	M00604	Trehalose transport system	K17311,K17313
ph7.txt	M00604	Trehalose transport system	
ph4.txt	M00603	Putative aldouronate transport system	K17318,K17319,K17320
ph45.txt	M00603	Putative aldouronate transport system	
ph5.txt	M00603	Putative aldouronate transport system	K17318,K17319,K17320
ph55.txt	M00603	Putative aldouronate transport system	K17318,K17319,K17320
ph6.txt	M00603	Putative aldouronate transport system	K17318,K17319,K17320
ph65.txt	M00603	Putative aldouronate transport system	K17318,K17319,K17320
ph7.txt	M00603	Putative aldouronate transport system	K17318,K17319,K17320
ph4.txt	M00602	Arabinosaccharide transport system	K17234,K10112
ph45.txt	M00602	Arabinosaccharide transport system	
ph5.txt	M00602	Arabinosaccharide transport system	K17234,K17235,K17236,K10112
ph55.txt	M00602	Arabinosaccharide transport system	K17234,K17235,K17236,K10112
ph6.txt	M00602	Arabinosaccharide transport system	K17234,K17235,K17236,K10112
ph65.txt	M00602	Arabinosaccharide transport system	K17234,K17235,K10112
ph7.txt	M00602	Arabinosaccharide transport system	K10112
ph4.txt	M00601	Putative chitobiose transport system	K17246
ph45.txt	M00601	Putative chitobiose transport system	
ph5.txt	M00601	Putative chitobiose transport system	K17244,K17245,K17246
ph55.txt	M00601	Putative chitobiose transport system	K17244,K17245,K17246
ph6.txt	M00601	Putative chitobiose transport system	K17244,K17245,K17246
ph65.txt	M00601	Putative chitobiose transport system	K17244,K17245,K17246
ph7.txt	M00601	Putative chitobiose transport system	K17244,K17245,K17246
ph4.txt	M00600	alpha-1,4-Digalacturonate transport system	K17241,K17242
ph45.txt	M00600	alpha-1,4-Digalacturonate transport system	
ph5.txt	M00600	alpha-1,4-Digalacturonate transport system	K17241,K17242,K17243
ph55.txt	M00600	alpha-1,4-Digalacturonate transport system	K17241,K17242,K17243
ph6.txt	M00600	alpha-1,4-Digalacturonate transport system	K17241,K17242,K17243
ph65.txt	M00600	alpha-1,4-Digalacturonate transport system	K17241,K17242,K17243
ph7.txt	M00600	alpha-1,4-Digalacturonate transport system	K17241,K17242,K17243
ph4.txt	M00764	PTS system, fructoselysine/glucoselysine-specific II component	
ph45.txt	M00764	PTS system, fructoselysine/glucoselysine-specific II component	
ph5.txt	M00764	PTS system, fructoselysine/glucoselysine-specific II component	
ph55.txt	M00764	PTS system, fructoselysine/glucoselysine-specific II component	
ph6.txt	M00764	PTS system, fructoselysine/glucoselysine-specific II component	K19506,K19507,K19508,K19509
ph65.txt	M00764	PTS system, fructoselysine/glucoselysine-specific II component	K19506,K19507,K19508
ph7.txt	M00764	PTS system, fructoselysine/glucoselysine-specific II component	
ph4.txt	M00765	Multidrug resistance, efflux pump Bmr	
ph45.txt	M00765	Multidrug resistance, efflux pump Bmr	
ph5.txt	M00765	Multidrug resistance, efflux pump Bmr	K19575
ph55.txt	M00765	Multidrug resistance, efflux pump Bmr	
ph6.txt	M00765	Multidrug resistance, efflux pump Bmr	
ph65.txt	M00765	Multidrug resistance, efflux pump Bmr	
ph7.txt	M00765	Multidrug resistance, efflux pump Bmr	K19575
ph4.txt	M00766	Streptomycin resistance, deactivating enzyme StrAB	K10673,K04343
ph45.txt	M00766	Streptomycin resistance, deactivating enzyme StrAB	
ph5.txt	M00766	Streptomycin resistance, deactivating enzyme StrAB	K10673,K04343
ph55.txt	M00766	Streptomycin resistance, deactivating enzyme StrAB	K10673,K04343
ph6.txt	M00766	Streptomycin resistance, deactivating enzyme StrAB	K10673,K04343
ph65.txt	M00766	Streptomycin resistance, deactivating enzyme StrAB	K04343
ph7.txt	M00766	Streptomycin resistance, deactivating enzyme StrAB	K04343
ph4.txt	M00767	Multidrug resistance, efflux pump OqxAB	
ph45.txt	M00767	Multidrug resistance, efflux pump OqxAB	
ph5.txt	M00767	Multidrug resistance, efflux pump OqxAB	K05804,K19587
ph55.txt	M00767	Multidrug resistance, efflux pump OqxAB	K19587
ph6.txt	M00767	Multidrug resistance, efflux pump OqxAB	K19587,K19586,K19585
ph65.txt	M00767	Multidrug resistance, efflux pump OqxAB	K19587
ph7.txt	M00767	Multidrug resistance, efflux pump OqxAB	K19587
ph4.txt	M00760	Erythromycin resistance, macrolide 2'-phosphotransferase I MphA	K06979
ph45.txt	M00760	Erythromycin resistance, macrolide 2'-phosphotransferase I MphA	
ph5.txt	M00760	Erythromycin resistance, macrolide 2'-phosphotransferase I MphA	K06979
ph55.txt	M00760	Erythromycin resistance, macrolide 2'-phosphotransferase I MphA	K06979
ph6.txt	M00760	Erythromycin resistance, macrolide 2'-phosphotransferase I MphA	K06979
ph65.txt	M00760	Erythromycin resistance, macrolide 2'-phosphotransferase I MphA	K06979
ph7.txt	M00760	Erythromycin resistance, macrolide 2'-phosphotransferase I MphA	K06979
ph4.txt	M00761	Undecaprenylphosphate alpha-L-Ara4N biosynthesis, UDP-GlcA => undecaprenyl phosphate alpha-L-Ara4N	K10012,K13014
ph45.txt	M00761	Undecaprenylphosphate alpha-L-Ara4N biosynthesis, UDP-GlcA => undecaprenyl phosphate alpha-L-Ara4N	
ph5.txt	M00761	Undecaprenylphosphate alpha-L-Ara4N biosynthesis, UDP-GlcA => undecaprenyl phosphate alpha-L-Ara4N	K10011,K10012,K13014
ph55.txt	M00761	Undecaprenylphosphate alpha-L-Ara4N biosynthesis, UDP-GlcA => undecaprenyl phosphate alpha-L-Ara4N	K07806,K10012,K13014
ph6.txt	M00761	Undecaprenylphosphate alpha-L-Ara4N biosynthesis, UDP-GlcA => undecaprenyl phosphate alpha-L-Ara4N	K10011,K07806,K10012,K13014
ph65.txt	M00761	Undecaprenylphosphate alpha-L-Ara4N biosynthesis, UDP-GlcA => undecaprenyl phosphate alpha-L-Ara4N	K10012,K13014
ph7.txt	M00761	Undecaprenylphosphate alpha-L-Ara4N biosynthesis, UDP-GlcA => undecaprenyl phosphate alpha-L-Ara4N	K10012,K13014
ph4.txt	M00609	Cysteine biosynthesis, methionine => cysteine	K00789,K17462,K01243,K07173
ph45.txt	M00609	Cysteine biosynthesis, methionine => cysteine	K00789
ph5.txt	M00609	Cysteine biosynthesis, methionine => cysteine	K00789,K17462,K01243,K07173,K17216
ph55.txt	M00609	Cysteine biosynthesis, methionine => cysteine	K00789,K17462,K01243,K07173
ph6.txt	M00609	Cysteine biosynthesis, methionine => cysteine	K00789,K17462,K01243,K07173
ph65.txt	M00609	Cysteine biosynthesis, methionine => cysteine	K00789,K17462,K01243,K07173
ph7.txt	M00609	Cysteine biosynthesis, methionine => cysteine	K00789,K17462,K01243,K07173
ph4.txt	M00608	2-Oxocarboxylic acid chain extension, 2-oxoglutarate => 2-oxoadipate => 2-oxopimelate => 2-oxosuberate	
